revenue,qg_naics2022,qg_dandbstandardindustrycode,statuscode
284656576.0,297,1550,777040002
209269879.0,891,4418,2
0.0,890,4416,777040002
2334329925.0,837,3890,777040002
209269879.0,891,4418,2
219638004.0,78,272,777040002
1800000.0,500,3262,777040002
349679050.0,891,4418,2
386462540.0,300,1675,777040002
262029234.0,891,4418,2
0.0,453,2732,777040002
497234470.0,891,4418,2
0.0,139,560,777040002
235533420.0,358,2165,777040002
101864915.0,299,1664,777040002
553323772.0,475,2985,777040002
262029234.0,891,4418,2
781173469.0,720,3642,777040002
182146132.0,284,1602,777040002
210766976.0,284,1602,777040002
255619632.0,474,2977,777040002
1230557006.0,500,3262,777040002
1553310649.0,50,137,777040002
130669261.0,842,3913,777040002
299280944.0,891,4418,2
254107928.0,474,2965,777040002
420567970.0,178,910,777040002
30000000.0,617,2445,777040002
324214166.0,474,2953,777040002
543104873.0,348,1970,777040002
286956394.0,473,2983,777040002
274279627.0,351,2033,777040002
272864184.0,404,2146,777040002
255619632.0,474,2969,777040002
274279627.0,351,2033,777040002
40483386.0,838,3879,777040002
543104873.0,348,1970,777040002
713786493.0,436,2551,777040002
12872281.0,75,241,777040002
0.0,119,415,777040002
161952614.0,434,2530,777040002
1868170.0,367,1945,777040002
0.0,483,3046,2
249461291.0,891,4418,2
561844628.0,433,2525,777040002
72357126.0,79,3637,777040002
238312863.0,578,2368,777040002
262029234.0,891,4418,2
0.0,394,2084,777040002
0.0,278,1661,777040002
0.0,890,4416,777040002
427593336.0,108,518,777040002
333761976.0,109,527,777040002
1286027671.0,452,2717,777040002
219082543.0,284,1602,777040002
0.0,474,2975,777040002
256443876.0,354,2041,777040002
287140319.0,425,1238,777040002
0.0,473,2980,2
2734080067.0,51,131,777040002
0.0,474,2965,2
3044413.0,537,3295,777040002
319027317.0,432,2523,777040002
18863151.0,493,3160,777040002
272634690.0,71,229,777040002
241727087.0,538,3312,777040002
208981430.0,7,31,777040002
284269071.0,551,3468,777040002
190006120.0,383,2081,777040002
260825760.0,414,864,777040002
213009417.0,81,283,777040002
272561377.0,123,394,777040002
339640448.0,376,1534,777040000
577060020.0,101,480,777040000
2105003495.0,399,2136,777040002
213990622.0,81,283,777040002
449437556.0,203,1160,777040002
452908463.0,491,3143,777040002
365281523.0,390,2108,777040002
741026027.0,616,2450,777040002
223930344.0,566,2331,777040002
695343000.0,293,1481,777040002
253433812.0,474,2965,777040002
469296744.0,146,723,777040002
179244000.0,629,3516,777040002
624739212.0,483,3065,777040002
752336237.0,75,235,777040002
251526710.0,280,1566,777040002
257977958.0,234,1284,777040002
236086705.0,369,1943,777040002
0.0,484,3074,2
534594410.0,475,2984,777040000
264893309.0,146,701,777040002
337064180.0,180,942,777040002
586976250.0,119,417,777040000
16636434.0,193,1209,777040002
225388394.0,825,3981,777040002
393583070.0,482,3025,777040002
98869516.0,589,2421,777040002
259305134.0,100,507,777040002
0.0,182,941,2
374359000.0,482,3031,777040002
534594410.0,475,2984,777040002
4276755.0,475,2984,777040002
0.0,711,3695,2
278068429.0,283,1618,777040002
937433927.0,490,3133,777040002
425597319.0,212,1098,777040002
406421484.0,725,3749,777040002
0.0,265,1522,2
0.0,234,1314,2
129878274.0,733,2404,777040002
379717420.0,452,2717,777040002
220689230.0,283,1618,777040002
235068293.0,177,907,777040002
504322365.0,440,2596,777040002
205889912.0,749,2487,777040002
209667918.0,126,581,777040002
569851032.0,493,3152,777040002
541049515.0,289,1563,777040002
1283109193.0,431,2497,777040002
213831887.0,589,2414,777040002
274358759.0,253,1435,777040002
213554304.0,75,241,777040002
0.0,234,1285,2
1169336267.0,535,3280,777040002
564892873.0,258,1460,777040002
241880933.0,70,223,777040002
147396442.0,106,484,777040002
214538018.0,75,241,777040002
970351000.0,122,389,777040002
646503275.0,272,1537,777040002
177614015.0,53,194,777040002
253433812.0,474,2976,777040002
769905956.0,122,389,777040000
0.0,483,3052,2
279910558.0,596,2344,777040002
586770572.0,493,3152,777040002
1070022583.0,475,2984,777040002
700829315.0,372,1892,777040002
213554304.0,75,241,777040002
890466594.0,156,787,777040002
0.0,890,4416,777040002
1169336267.0,535,3279,777040002
269821524.0,293,1481,777040002
205755662.0,77,291,777040002
3802945021.0,481,3020,777040000
218509223.0,282,1587,777040002
220689230.0,288,1609,777040002
0.0,234,1309,2
0.0,551,3445,2
586770572.0,493,3158,777040002
308477235.0,67,2478,777040002
100000.0,589,2422,777040002
5519403233.0,195,1215,777040002
208023194.0,7,31,777040002
339495003.0,27,72,777040002
879650798.0,589,2414,777040002
319683958.0,191,1206,777040002
888999751.0,341,1879,777040002
428717564.0,443,2608,777040002
970149960.0,453,2730,777040002
438186616.0,459,2771,777040002
605121931.0,457,2755,777040002
484691612.0,50,143,777040002
242751984.0,419,2231,777040002
626002385.0,448,2665,777040002
257977958.0,234,1310,777040002
426120252.0,458,2764,777040002
0.0,890,4416,777040002
3151000000.0,626,3476,777040002
809879196.0,184,983,777040002
787899804.0,282,1589,777040002
3276983076.0,169,842,777040002
267670338.0,187,1025,777040002
160489016.0,258,1459,2
205949489.0,891,4418,2
0.0,483,3043,2
285802062.0,589,2421,777040002
16306625.0,394,2085,777040002
277510318.0,71,225,777040002
267428642.0,394,2102,777040002
0.0,394,2086,2
266341534.0,394,2085,777040002
31779719.0,258,1454,777040002
265120286.0,394,2085,777040002
321929617.0,432,2510,777040002
321929617.0,432,2516,777040002
266341534.0,394,2102,777040002
275114940.0,71,225,777040002
66596535.0,887,4411,777040002
67941111.0,757,4067,777040002
321563281.0,510,3220,777040002
0.0,890,4416,777040002
206706126.0,374,2045,777040002
430859138.0,234,1310,777040002
20118000.0,394,2090,777040002
265537646.0,351,2027,777040002
439289533.0,182,940,777040002
2498816273.0,475,2984,777040002
0.0,890,4416,777040002
329900023.0,442,2602,777040002
252232361.0,387,1866,777040002
374473379.0,589,2414,777040002
2099525.0,241,1385,777040002
1688469391.0,490,3135,777040002
94008428.0,383,2079,777040002
883942649.0,490,3135,777040002
226906296.0,234,1324,2
1436372383.0,450,2691,777040002
434737208.0,183,965,777040002
128797456.0,589,2414,777040002
281047827.0,393,1648,777040002
374530932.0,748,2323,777040002
822645143.0,394,2084,777040002
0.0,448,2670,2
228269259.0,891,4418,2
748654256.0,105,544,777040000
898541797.0,448,2670,777040002
253529294.0,370,1882,777040002
190353970.0,380,1922,777040002
782243601.0,83,354,777040002
0.0,475,2984,777040002
382318541.0,394,2084,777040002
301339393.0,75,241,777040002
0.0,450,2699,2
408745244.0,212,1098,777040002
455969384.0,471,2931,777040002
408745244.0,212,1098,777040002
594512131.0,483,3057,777040002
377410063.0,213,1112,777040002
471492283.0,589,2414,777040002
408745244.0,212,1098,777040002
700780683.0,461,2840,777040002
1287888100.0,450,2683,777040002
219761196.0,211,1092,777040002
0.0,890,4416,777040002
0.0,890,4416,777040002
0.0,890,4416,2
842132791.0,459,2771,777040002
558820847.0,493,3152,777040002
4124000000.0,629,3500,777040002
687916567.0,431,2507,777040002
254141539.0,216,1115,777040002
0.0,890,4416,777040002
0.0,890,4416,777040002
372112949.0,891,4418,2
891432070.0,490,3130,777040002
40425052.0,71,225,777040002
2578058.0,182,940,777040002
340052741.0,472,2936,777040002
0.0,300,1675,777040002
100000.0,488,3117,777040002
249182376.0,217,1120,777040002
253216926.0,394,2084,777040002
0.0,890,4416,777040002
2417449572.0,445,2627,777040002
322833819.0,505,3274,777040002
553817337.0,483,3047,777040002
527370000.0,644,3574,777040002
710971143.0,100,503,777040002
832852370.0,70,219,777040002
316445285.0,310,1725,777040002
258458383.0,147,617,777040002
323093165.0,319,1844,777040002
378175553.0,162,1340,777040002
191832144.0,891,4418,2
1379401120.0,490,3134,777040002
3219065763.0,234,1324,777040002
457643110.0,475,2984,777040002
3180186.0,539,3400,777040002
197374977.0,75,241,777040002
188466492.0,456,2753,777040002
478536327.0,283,1618,777040002
0.0,179,933,2
229053876.0,418,2218,777040002
194626141.0,94,336,777040002
1123917438.0,431,2507,777040002
855552903.0,443,2612,777040002
251911549.0,122,389,777040002
405307567.0,182,939,777040002
37850212.0,513,3231,777040002
546886386.0,300,1675,777040002
304000000.0,638,3540,777040002
248888432.0,389,2093,777040002
306000310.0,250,1419,777040002
433216383.0,75,241,777040002
1101574839.0,179,933,777040002
1077326303.0,500,3262,777040002
133033787.0,75,241,777040002
5467229.0,75,235,777040002
225880989.0,83,354,777040002
776298901.0,701,4254,777040002
317555886.0,319,1844,777040002
209528134.0,78,279,777040002
230349507.0,91,368,777040002
74518204.0,75,241,777040002
1724432980.0,47,165,777040002
915542915.0,64,2471,777040002
372704034.0,470,2919,777040002
123624646.0,422,2249,777040002
672320186.0,89,322,777040002
602999445.0,433,2528,777040002
3519550.0,204,1068,777040000
216948380.0,801,4117,777040002
494477048.0,75,241,777040002
370677408.0,223,1182,777040002
291424765.0,186,990,777040002
534029737.0,109,527,777040002
191192911.0,695,3769,777040002
5723465.0,471,2920,777040002
161203747.0,370,1888,777040002
0.0,291,1576,2
205366033.0,891,4418,2
15898096.0,501,3268,777040002
205366033.0,891,4418,2
198241616.0,891,4418,2
659655320.0,500,3262,777040002
189436361.0,355,2212,777040002
434178130.0,370,1884,777040002
210355565.0,206,1086,777040002
450826582.0,217,1123,777040002
363008407.0,450,2683,777040002
0.0,615,2452,2
860611499.0,234,1285,777040002
247284708.0,147,632,777040002
345551601.0,26,75,777040002
1193795307.0,465,2865,777040002
223021754.0,474,2965,777040002
232401853.0,353,2013,777040002
348874821.0,456,2753,777040002
503616000.0,187,1021,777040002
1033755965.0,535,3279,777040002
366935066.0,178,930,777040002
282400173.0,305,1674,777040002
136764248.0,493,3160,777040002
574347549.0,501,3268,777040002
737805044.0,329,1798,777040002
47578293.0,844,3903,777040002
660592000.0,48,160,777040002
249842086.0,381,2072,777040002
333189127.0,182,949,777040002
228066349.0,234,1296,777040002
319460049.0,50,136,777040002
300000.0,475,2984,777040002
646627713.0,452,2719,777040002
425368208.0,490,3135,777040002
199176481.0,432,2520,777040002
0.0,720,3640,777040002
338207935.0,891,4418,2
225732540.0,212,1106,777040002
597529506.0,204,1076,777040002
362293868.0,57,208,777040002
516091212.0,200,1059,777040002
239302134.0,354,2041,777040002
150170933.0,744,3833,777040002
251845920.0,469,2902,777040002
465826940.0,200,1059,777040002
5800000000.0,626,3476,777040002
587661000.0,75,251,777040002
544762162.0,483,3054,777040002
230151603.0,394,2092,777040002
510739899.0,589,2414,777040002
0.0,307,1580,2
676438745.0,78,279,777040002
2031773000.0,488,3102,777040002
1429485621.0,89,322,777040002
1373460195.0,482,3026,777040002
231679648.0,316,2233,777040002
215094255.0,316,1864,777040002
243792526.0,316,2181,777040002
1586465891.0,704,4280,777040002
559116490.0,316,1840,777040002
243792526.0,316,2181,777040002
398354068.0,471,2923,777040002
370395468.0,443,2608,777040002
429991158.0,463,2847,777040002
13644339.0,891,4418,2
272124930.0,334,1751,777040002
0.0,462,2842,2
3805261640.0,450,2693,777040002
276421640.0,474,2953,777040002
171944040.0,78,272,777040002
366603816.0,437,2569,777040002
813128556.0,460,2805,777040002
4727000.0,402,2139,2
1160499648.0,589,2414,777040002
299330544.0,472,2936,777040002
233727598.0,341,1875,777040002
4694165.0,493,3152,777040002
385965107.0,531,3462,777040002
241985543.0,179,932,777040002
187516119.0,187,1031,777040002
204922071.0,190,1048,777040002
3445539.0,443,2608,777040002
192942994.0,861,4151,777040002
319604417.0,482,3026,777040002
352389216.0,563,2325,777040002
820298705.0,501,3268,777040002
449132673.0,80,255,777040002
265818358.0,293,1690,777040002
849030050.0,432,2510,777040002
26614714.0,488,3109,777040002
449059305.0,475,2985,777040002
100000.0,524,3327,777040002
5000000000.0,443,2608,777040002
447000247.0,475,2985,777040002
862687146.0,555,2391,777040002
0.0,481,3020,2
344758354.0,355,2212,777040002
503736076.0,81,288,777040002
202049203.0,83,353,777040002
276026680.0,425,1235,777040002
357501748.0,212,1098,777040002
207458411.0,884,4394,777040002
412292661.0,631,3504,777040002
238939786.0,473,2980,777040002
527304603.0,234,1284,777040002
800211006.0,500,3266,777040002
965930873.0,500,3262,777040002
0.0,234,1285,2
262016696.0,310,1728,777040002
207193573.0,75,247,777040002
271483754.0,510,3220,777040002
298152176.0,20,13,777040002
309071432.0,536,3433,777040002
236008965.0,180,943,777040002
269369680.0,432,2516,777040002
165849760.0,589,2421,777040002
1547331798.0,475,2985,777040002
481010349.0,493,3151,777040002
341469507.0,467,2890,777040002
537123392.0,482,3025,777040002
175151244.0,526,3337,777040002
422412427.0,145,614,777040002
499989719.0,484,3070,777040002
283115185.0,25,69,777040002
224733239.0,267,1515,777040002
152714430.0,450,2691,777040002
304385159.0,482,3031,777040002
399798736.0,474,2967,777040002
330007643.0,450,2683,777040002
7563412.0,431,2497,777040002
499791370.0,483,3032,777040002
222337154.0,72,234,777040002
304385159.0,482,3026,777040002
294353744.0,536,3434,777040002
206382366.0,234,1284,777040002
914491059.0,214,1141,777040002
489688087.0,431,2500,777040002
16316055.0,380,1923,777040002
219845042.0,527,3451,777040002
218700508.0,891,4418,2
498060358.0,193,1210,777040002
374233693.0,211,1095,777040002
156172225.0,144,559,777040002
129608973.0,80,255,777040002
245445106.0,402,2139,777040002
50310880.0,448,2670,777040002
0.0,563,2325,2
354365117.0,242,1356,777040002
23361157.0,159,749,777040002
399830617.0,498,3184,777040002
234529343.0,494,3168,777040002
225574701.0,161,1326,777040002
381564338.0,471,2923,777040002
224583625.0,71,225,777040002
390310892.0,341,1820,777040002
1576659708.0,483,3065,777040002
253156228.0,331,1744,777040002
30000000.0,500,3264,777040002
5716263.0,473,2980,777040002
499791370.0,483,3045,777040002
213129450.0,183,972,777040002
216424723.0,394,2084,777040002
61818061000.0,477,2998,777040002
185845156.0,71,225,777040002
481480890.0,194,1213,777040002
229078637.0,430,2286,777040002
819081213.0,475,2985,777040002
0.0,469,2900,2
1599706755.0,378,1955,777040002
20733304.0,234,1284,777040002
192115230.0,891,4418,2
403457892.0,440,2592,777040002
299487200.0,482,3025,777040002
439850643.0,686,4183,2
458837271.0,448,2671,777040002
283777307.0,408,866,777040002
1667080332.0,354,2040,1
219845042.0,527,3465,777040002
316226003.0,891,4418,2
623985340.0,129,592,777040002
164578160.0,75,241,777040002
362326770.0,492,3150,777040002
750391440.0,105,545,777040002
233453962.0,494,3166,777040002
0.0,475,2984,2
206382366.0,234,1284,777040002
73957195.0,852,3689,777040002
237576000.0,70,219,777040002
294364791.0,378,1955,777040002
99439947.0,89,312,777040002
455880826.0,493,3152,777040002
758489945.0,490,3130,777040002
0.0,71,225,2
303773936.0,452,2717,777040002
509572714.0,100,508,777040000
1116258637.0,484,3074,777040002
207333044.0,234,1285,777040002
22458362.0,71,225,777040002
3047045.0,719,3639,777040002
634388617.0,471,2930,777040002
323449114.0,425,1235,777040002
276552488.0,574,2301,777040002
218107752.0,71,225,777040002
211274412.0,354,2035,777040002
253160341.0,307,1703,777040002
780899116.0,527,3454,777040002
15262574.0,471,2930,777040002
159829051.0,445,2635,777040002
425714521.0,475,2984,777040002
216186207.0,241,1388,777040002
353696150.0,457,2755,777040002
261579708.0,744,3833,777040002
330875214.0,57,208,777040002
203173050.0,242,1356,777040002
275163152.0,223,1185,777040002
980432788.0,161,1330,777040002
225024961.0,297,1549,777040002
881802989.0,80,255,777040002
234529343.0,494,3168,777040002
322301000.0,732,3864,777040002
351678517.0,81,288,777040002
139023728.0,299,1556,777040002
455811763.0,483,3034,1
947076212.0,500,3263,777040002
345153596.0,588,2431,777040002
300612.0,266,1504,777040002
0.0,123,394,2
519239111.0,459,2794,777040002
249738408.0,474,2955,777040002
302052798.0,233,1282,777040002
303773936.0,452,2727,777040002
402116009.0,337,1805,777040002
2961134000.0,661,3625,777040002
640930213.0,720,3640,777040002
224870381.0,183,975,777040002
231574454.0,394,2085,777040002
891219889.0,452,2719,777040002
491014000.0,308,1719,777040002
216424723.0,394,2113,777040002
855356866.0,511,3203,777040002
170577558.0,75,235,777040002
0.0,234,1290,2
216365294.0,459,2771,777040002
206382366.0,234,1310,777040002
209311933.0,608,1008,777040002
443231394.0,431,2497,777040002
305776268.0,474,2976,777040002
246842257.0,383,2081,777040002
679405354.0,142,551,777040002
2034352008.0,83,354,777040002
327866822.0,504,3292,777040002
2124194257.0,51,129,777040002
497499692.0,483,3034,777040002
640930213.0,720,3640,777040002
0.0,217,1120,2
1339176701.0,445,2627,777040002
1154696247.0,484,3070,777040002
334774026.0,467,2878,777040002
380820002.0,451,2713,777040002
2317480638.0,658,3616,777040002
217421660.0,388,2107,777040002
26975573.0,143,554,777040002
418347378.0,364,1982,777040002
495114889.0,193,1210,777040002
777302092.0,686,4183,777040002
647104540.0,493,3160,777040002
712137755.0,146,723,777040002
526594902.0,281,1634,777040002
434765765.0,185,981,777040002
473878357.0,265,1524,777040002
255221854.0,432,2510,777040002
369261337.0,891,4418,2
218049101.0,123,405,777040002
302381050.0,452,2715,777040002
385485507.0,589,2421,777040002
769605626.0,500,3264,777040002
202300560.0,437,2571,777040002
